"","id","target_child_id","gloss","stem","type","part_of_speech","corpus_name","speaker_role","utterance_order"
"3110",2041256,3524,"think we should buy one of these","think we should buy one of these","declarative","v pro:sub mod v pro:indef prep pro:dem","VanHouten","Target_Child",364
"3111",2041470,3537,"he hasta hang on","he have hang on","declarative","pro:sub mod v adv","VanHouten","Target_Child",73
"3112",2041689,3546,"hang on","hang on","declarative","v adv","VanHouten","Target_Child",101
"3113",2041710,3546,"her can't hang on","her can hang on","declarative","det:poss mod v adv","VanHouten","Target_Child",103
"3114",2041768,3555,"you want me to hang it up","you want me to hang it up","question","pro:per v pro:obj inf v pro:per adv","VanHouten","Target_Child",8
"3115",2042029,3553,"and push him down the slide","and push him down the slide","declarative","coord v pro:obj adv det:art n","VanHouten","Target_Child",42
"3116",2042264,3543,"pushing it","push it","declarative","part pro:per","VanHouten","Target_Child",166
"3117",2042383,3553,"how does him hold on","how do him hold on","question","pro:int mod pro:obj v adv","VanHouten","Target_Child",79
"3118",2042707,3538,"he'll push I'll push that carriage","I push that carriage","declarative","pro:sub v det:dem n","VanHouten","Target_Child",213
"3119",2042998,3524,"she's gonna push herself","she go push herself","declarative","pro:sub part v pro:refl","VanHouten","Target_Child",465
"3120",2043052,3546,"and hold on","and hold on","declarative","coord v adv","VanHouten","Target_Child",265
"3121",2043257,3564,"bumped","bump","declarative","part","VanHouten","Target_Child",17
"3122",2043259,3562,"yeah and then hold on to these bars","yeah and then hold on to these bar","declarative","co coord adv:tem v adv prep det:dem n","VanHouten","Target_Child",68
"3123",2043281,3560,"get bumped","get bump","declarative","aux part","VanHouten","Target_Child",168
"3124",2043287,3560,"he better hold on to this","he good hold on to this","declarative","pro:sub adv v adv prep pro:dem","VanHouten","Target_Child",169
"3125",2043352,3564,"she can hold on there","she can hold on there","declarative","pro:sub mod v prep n","VanHouten","Target_Child",30
"3126",2043783,3537,"cover your eyes","cover your eye","declarative","v det:poss n","VanHouten","Target_Child",6
"3127",2043833,3537,"you forgot to cover your eyes","you forget to cover your eye","declarative","pro:per v inf v det:poss n","VanHouten","Target_Child",7
"3128",2043964,3524,"think we should buy him some couple of these","think we should buy him couple of these","declarative","v pro:sub mod v pro:obj n prep pro:dem","VanHouten","Target_Child",523
"3129",2044138,3521,"then pull it like this","then pull it like this","declarative","adv:tem v pro:per v pro:dem","VanHouten","Target_Child",56
"3130",2044199,3521,"then pull it like that","then pull it like that","declarative","adv:tem v pro:per v pro:dem","VanHouten","Target_Child",61
"3131",2044451,3512,"pull it","pull it","declarative","v pro:per","VanHouten","Target_Child",78
"3132",2044552,3512,"pull it","pull it","declarative","v pro:per","VanHouten","Target_Child",85
"3133",2044748,3519,"you hold this","you hold this","declarative","pro:per v pro:dem","VanHouten","Target_Child",90
"3134",2044758,3562,"guess I got to hold him","guess I get to hold him","declarative","n pro:sub v inf v pro:obj","VanHouten","Target_Child",216
"3135",2044762,3521,"pull","pull","declarative","v","VanHouten","Target_Child",107
"3136",2044782,3519,"hold this","hold this","declarative","v pro:dem","VanHouten","Target_Child",93
"3137",2044830,3537,"and pull it","and pull it","declarative","coord v pro:per","VanHouten","Target_Child",63
"3138",2044839,3567,"he hold on tight","he hold on tight","declarative","pro:sub v adv adv","VanHouten","Target_Child",168
"3139",2044873,3567,"but this guy can't hold on tight","but this guy can hold on tight","declarative","conj det:dem n mod v adv adv","VanHouten","Target_Child",171
"3140",2044978,3565,"he's not holding on","he not hold on","declarative","pro:sub neg part adv","VanHouten","Target_Child",39
"3141",2045000,3565,"no you make him hold on","no you make him hold on","declarative","co pro:per v pro:obj v adv","VanHouten","Target_Child",41
"3142",2045023,3565,"and make these guys hold on","and make these guy hold on","declarative","coord v det:dem n v adv","VanHouten","Target_Child",43
"3143",2045078,3537,"and then you hafta pull it all around","and then you have pull it all around","declarative","coord adv:tem pro:per mod v pro:per adv adv","VanHouten","Target_Child",109
"3144",2045133,3567,"I will push it real fast","I will push it real fast","declarative","pro:sub mod v pro:per adj n","VanHouten","Target_Child",199
"3145",2045241,3567,"hold on to those bars while I'm gonna push you","hold on to those bar while I go push you","declarative","n adv prep det:dem n conj pro:sub part v pro:per","VanHouten","Target_Child",220
"3146",2045315,3567,"and the mommy can hold her on side","and the mommy can hold her on side","declarative","coord det:art n mod v pro:obj prep n","VanHouten","Target_Child",240
"3147",2045326,3567,"now she can push her","now she can push her","declarative","adv pro:sub mod v pro:obj","VanHouten","Target_Child",242
"3148",2045390,3538,"put that tie in this then you put the one on","put that tie in this then you put the one on","declarative","v pro:dem v prep det:dem adv:tem pro:per v det:art det:num adv","VanHouten","Target_Child",136
"3149",2045420,3567,"better hold her on this way","good hold her on this way","declarative","adv v pro:obj prep pro:dem adv","VanHouten","Target_Child",263
"3150",2045500,3538,"pull it down down down down","pull it down down down down","declarative","v pro:per adv prep n adv","VanHouten","Target_Child",157
"3151",2046122,3507,"and then pull it in","and then pull it in","declarative","coord adv:tem v pro:per adv","VanHouten","Target_Child",35
"3152",2046421,3564,"cover your eyes","cover your eye","declarative","v det:poss n","VanHouten","Target_Child",2
"3153",2046596,3517,"you hafta teach what I do","you have teach what I do","declarative","pro:per mod v pro:int pro:sub v","VanHouten","Target_Child",27
"3154",2046653,3546,"then you pull right there","then you pull right there","declarative","adv:tem pro:per v adv adv","VanHouten","Target_Child",84
"3155",2046921,3517,"now I'm teaching you something","now I teach you something","declarative","adv pro:sub part pro:per pro:indef","VanHouten","Target_Child",58
"3156",2047070,3567,"pull it down","pull it down","declarative","v pro:per adv","VanHouten","Target_Child",72
"3157",2047153,3567,"just pull it down","just pull it down","declarative","adv v pro:per adv","VanHouten","Target_Child",82
"3158",2047547,3560,"pull it down here","pull it down here","declarative","v pro:per prep n","VanHouten","Target_Child",140
"3159",2047568,3560,"pull it down here","pull it down here","declarative","v pro:per prep n","VanHouten","Target_Child",145
"3160",2049293,3550,"I wanna teach you how to do something","I want teach you how to do something","declarative","pro:sub v v pro:per pro:int inf v pro:indef","VanHouten","Target_Child",49
"3161",2049672,3550,"pull","pull","declarative","v","VanHouten","Target_Child",90
"3162",2049966,3395,"we better buy a pole thing","we good buy a pole thing","declarative","pro:sub adv v det:art n n","MacWhinney","Target_Child",5
"3163",2049972,3395,"will we buy a pole thing Daddy","will we buy a pole thing Daddy","question","mod pro:sub v det:art n n n:prop","MacWhinney","Target_Child",6
"3164",2050221,3537,"let her hold on","let her hold on","declarative","part det:poss v adv","VanHouten","Target_Child",51
"3165",2050691,3537,"they're gonna be pushed","they go be push","declarative","pro:sub part aux part","VanHouten","Target_Child",90
"3166",2051950,3395,"why does he push this","why do he push this","question","pro:int v pro:sub v pro:dem","MacWhinney","Target_Child",230
"3167",2051957,3395,"why does he push this","why do he push this","question","pro:int v pro:sub v pro:dem","MacWhinney","Target_Child",232
"3168",2051963,3395,"why does he push this","why do he push this","question","pro:int v pro:sub v pro:dem","MacWhinney","Target_Child",234
"3169",2053467,3534,"you teach her one two three four five","you teach her one two three four five","declarative","pro:per v det:poss det:num det:num det:num det:num det:num","VanHouten","Target_Child",7
"3170",2055297,3534,"you pull it","you pull it","declarative","pro:per v pro:per","VanHouten","Target_Child",196
"3171",2055308,3534,"then pull it","then pull it","declarative","adv:tem v pro:per","VanHouten","Target_Child",198
"3172",2055322,3534,"I pull it","I pull it","declarative","pro:sub v pro:per","VanHouten","Target_Child",200
"3173",2055715,3517,"and pull it","and pull it","declarative","coord v pro:per","VanHouten","Target_Child",45
"3174",2055726,3517,"take the square one and pull it","take the square one and pull it","declarative","v det:art adj pro:indef coord v pro:per","VanHouten","Target_Child",47
"3175",2298856,3906,"why did you push the button","why do you push the button","question","pro:int mod pro:per v det:art n","Braunwald","Target_Child",26
"3176",2300226,3906,"I can bite it","I can bite it","declarative","pro:sub mod v pro:per","Braunwald","Target_Child",62
"3177",2300539,3906,"push me in someone","push me in someone","declarative","v pro:obj prep pro:indef","Braunwald","Target_Child",24
"3178",2300570,3906,"drop me off","drop me off","declarative","v pro:obj adv","Braunwald","Target_Child",30
"3179",2300887,3906,"I pulling the paper off","I pull the paper off","declarative","pro:sub part det:art n adv","Braunwald","Target_Child",147
"3180",2300941,3906,"the baby is right might bite her","the baby be right might bite her","declarative","det:art n cop adv mod v pro:obj","Braunwald","Target_Child",87
"3181",2300958,3906,"the er s the baby's sway sc Ewww's scare the tiger might bite her","Ewww scare the tiger might bite her","declarative","adj n det:art n mod v pro:obj","Braunwald","Target_Child",89
"3182",2301269,3906,"xxx me hold it","me hold it","declarative","pro:obj v pro:per","Braunwald","Target_Child",221
"3183",2301284,3906,"let me hold it for a minute","let me hold it for a minute","declarative","v pro:obj v pro:per prep det:art n","Braunwald","Target_Child",224
"3184",2304246,3906,"and just bit him up and he","and just bite him up and he","interruption","coord adv v pro:obj adv coord pro:sub","Braunwald","Target_Child",63
"3185",2304341,3906,"pull it right down here","pull it right down here","declarative","v pro:per adv prep n","Braunwald","Target_Child",22
"3186",2304874,3906,"I'll push it","I push it","declarative","pro:sub v pro:per","Braunwald","Target_Child",274
"3187",2304909,3906,"I bought it at a store","I buy it at a store","declarative","pro:sub v pro:per prep det:art n","Braunwald","Target_Child",117
"3188",2304946,3906,"will you hold this thing","will you hold this thing","declarative","mod pro:per v det:dem n","Braunwald","Target_Child",369
"3189",2304972,3906,"hold it","hold it","declarative","v pro:per","Braunwald","Target_Child",371
"3190",2305196,3906,"you can hold him","you can hold him","declarative","pro:per mod v pro:obj","Braunwald","Target_Child",143
"3191",2305208,3906,"you can wanna hold him","you want hold him","question","pro:per v v pro:obj","Braunwald","Target_Child",144
"3192",2305280,3906,"hold my car","hold my car","declarative","v det:poss n","Braunwald","Target_Child",64
"3193",2305760,3906,"you can hold you can hold the baby","you can you can hold the baby","declarative","pro:per mod pro:per mod v det:art n","Braunwald","Target_Child",198
"3194",2305863,3906,"he likes me to hold him","he like me to hold him","declarative","pro:sub v pro:obj inf v pro:obj","Braunwald","Target_Child",209
