"","id","target_child_id","target_child_age","gloss","stem","type","part_of_speech","corpus_name","speaker_role","utterance_order"
"1398",2546056,4011,45.5923119571244,"I'm going downstairs and give her a drink","I go downstairs and give her a drink","declarative","pro:sub part adv coord v pro:obj det:art n","Weist","Target_Child",146
"1399",2547198,4011,50.0995913673792,"yeah she's giving you shots","yeah she give you shot","declarative","co pro:sub part pro:per n","Weist","Target_Child",37
"1400",2548055,4011,46.2966385346722,"give her a baby","give her a baby","declarative","v pro:obj det:art n","Weist","Target_Child",231
"1401",2548080,4011,46.2966385346722,"I'm gonna I'm gonna give her my dinosaur","I go I go give her my dinosaur","declarative","pro:sub part pro:sub part v pro:obj det:poss n","Weist","Target_Child",233
"1402",2548180,4011,46.2966385346722,"no I wanna go up and give her my dinosaur","no I want go up and give her my dinosaur","declarative","co pro:sub v v adv coord v pro:obj det:poss n","Weist","Target_Child",241
"1403",2548202,4011,46.2966385346722,"I'm give her my dinosaur","I give her my dinosaur","declarative","pro:sub v pro:obj det:poss n","Weist","Target_Child",243
"1404",2548229,4011,46.2966385346722,"gonna give dis to her","go give this to her","declarative","part v pro:dem inf pro:obj","Weist","Target_Child",246
"1405",2548323,4011,46.2966385346722,"I just wanted to give Sophie my dinosaur","I just want to give Sophie my dinosaur","declarative","pro:sub adv part inf v n:prop det:poss n","Weist","Target_Child",255
"1406",2548810,4011,47.9209018665681,"can you give me that for just one minute","can you give me that for just one minute","question","mod pro:per v pro:obj adv prep adj pro:indef n","Weist","Target_Child",312
"1407",2548936,4011,46.2966385346722,"uh you just get a bucket and and you go into people's house and xxx and the people give you candy","you just get a bucket and and you go into person house and and the person give you candy","declarative","pro:per adv v det:art n coord coord pro:per v prep adj n coord coord det:art n v pro:per n","Weist","Target_Child",311
"1408",2549037,4011,46.2966385346722,"hey hey where is it now oh I gave it to Sophie","hey hey where be it now oh I give it to Sophie","declarative","co co pro:rel cop pro:per adv co pro:sub v pro:per prep n:prop","Weist","Target_Child",320
"1409",2549294,4011,46.2966385346722,"I'm gonna give her her baby too","I go give her her baby too","declarative","pro:sub part v pro:obj det:poss n adv","Weist","Target_Child",342
"1410",2549712,4011,46.2966385346722,"I'm just gonna give her dis too I'm give dis to her too","I just go give her this too I give this to her too","declarative","pro:sub adv part v pro:obj pro:dem adv pro:sub v det:dem prep det:poss post","Weist","Target_Child",377
"1411",2549723,4011,46.2966385346722,"I'm give dis to her too two things","I give this to her too two thing","declarative","pro:sub v det:dem prep det:poss adv det:num n","Weist","Target_Child",378
"1412",2549761,4011,46.2966385346722,"I'm give her two things","I give her two thing","declarative","pro:sub v det:poss det:num n","Weist","Target_Child",381
"1413",2550192,4011,46.2966385346722,"uh mommy gave me dat","mommy give me that","declarative","n v pro:obj pro:dem","Weist","Target_Child",417
"1414",2550391,4011,46.2966385346722,"Mommy gave me dat","Mommy give me that","declarative","n:prop v pro:obj pro:dem","Weist","Target_Child",435
"1415",2550692,4011,47.4280786053102,"giving","give","declarative","part","Weist","Target_Child",99
"1416",2552948,4011,51.5595802788558,"no I give you xxx","no I give you","declarative","co pro:sub v pro:per","Weist","Target_Child",189
"1417",2554059,4011,51.5595802788558,"um I blow my boogers and my teacher saw me really really sick so she gave me some tissues and she gave me a drink but I xxx that I didn't like water","I blow my booger and my teach see me really really sick so she give me some tissue and she give me a drink but I that I do like water","declarative","pro:sub v det:poss n coord det:poss n v pro:obj adv adv adj co pro:sub v pro:obj qn n coord pro:sub v pro:obj det:art n conj pro:sub comp pro:sub mod co n","Weist","Target_Child",230
"1418",2554549,4001,55.5925173001499,"I'll just give it to Daddy","I just give it to Daddy","declarative","pro:sub adv v pro:per prep n:prop","Weist","Target_Child",359
"1419",2555156,4001,55.5925173001499,"give me the toy box","give me the toy box","declarative","v pro:obj det:art n n","Weist","Target_Child",470
"1420",2555904,4011,51.5595802788558,"um a can you give me a hint","a can you give me a hint","question","det:art n pro:per v pro:obj det:art n","Weist","Target_Child",278
"1421",2556587,4011,50.0995913673792,"Sophie I'll give you every I give you everything you want","Sophie I give you every I give you everything you want","declarative","n:prop pro:sub v pro:per qn pro:sub v pro:per pro:indef pro:per v","Weist","Target_Child",714
"1422",2556615,4011,50.0995913673792,"I give you everything you need Sophie","I give you everything you need Sophie","declarative","pro:sub v pro:per pro:indef pro:per v n:prop","Weist","Target_Child",716
"1423",2557485,4011,51.5595802788558,"but when it comes Halloween I'm gonna somebody just gave me money first","but when it come Halloween I go somebody just give me money first","declarative","conj conj pro:per v n:prop pro:sub part pro:indef adv v pro:obj n adv","Weist","Target_Child",407
"1424",2568694,4011,55.6582270683176,"now cana give me this I'll scan this","now can give me this I scan this","declarative","adv mod v pro:obj det:dem pro:sub v pro:dem","Weist","Target_Child",274
"1425",2569177,4011,52.8552947699131,"I'll give you three dollars for three cents","I give you three dollar for three cent","declarative","pro:sub v pro:per det:num n prep det:num n","Weist","Target_Child",102
"1426",2570158,4011,52.8552947699131,"okay I'll give you a lot of things to buy","okay I give you a lot of thing to buy","declarative","co pro:sub v pro:per det:art n prep n prep n","Weist","Target_Child",169
"1427",2572030,4011,54.3625125772603,"give me that","give me that","declarative","v pro:obj pro:dem","Weist","Target_Child",363
"1428",2572041,4011,53.1325078543707,"give all that back","give all that back","declarative","v qn pro:dem adv","Weist","Target_Child",201
"1429",2572552,4011,52.8552947699131,"no you don't you don't get your money you gave it to me so I'm gonna pay for it for us","no you do you do get your money you give it to me so I go pay for it for us","declarative","co pro:per mod pro:per mod v det:poss n pro:per v pro:per prep pro:obj adv pro:sub part v prep pro:per prep pro:obj","Weist","Target_Child",330
"1430",2575979,4011,54.3625125772603,"and this with his sandals gloves and and it gives to this kind of eel","and this with his sandal glove and and it give to this kind of eel","question","coord pro:dem prep det:poss n n coord coord pro:per v prep det:dem adj prep n","Weist","Target_Child",698
"1431",2589687,4070,39.0008008377995,"give me that give me that","give me that","trail off","v pro:obj pro:rel","Morisset","Target_Child",41
"1432",2589700,4070,39.0008008377995,"give me that boy Mom","give me that boy Mom","declarative","v pro:obj det:dem n n:prop","Morisset","Target_Child",43
"1433",2591979,4031,39.0008008377995,"here give me it","here give me it","declarative","adv v pro:obj pro:per","Morisset","Target_Child",78
"1434",2599068,4031,39.0008008377995,"I'll give you tea","I give you tea","declarative","pro:sub v pro:per n","Morisset","Target_Child",78
"1435",2810803,5525,36.2964331916466,"would anyone give this bus","will anyone give this bus","declarative","mod pro:indef v det:dem n","Demetras1","Target_Child",50
"1436",2810804,5525,36.2307234234789,"your going hafta give him his car","your go have give him his car","declarative","det:poss n:gerund mod v pro:obj det:poss n","Demetras1","Target_Child",127
"1437",2810825,5525,36.2964331916466,"can everyone give this huge bus","can everyone give this huge bus","declarative","mod pro:indef v det:dem adj n","Demetras1","Target_Child",52
"1438",2814191,5525,36.2307234234789,"give me my airport and I'll give will you give me my airport to this gas station","give me my airport and I give will you give me my airport to this gas station","declarative","v pro:obj det:poss n coord pro:sub v mod pro:per v pro:obj det:poss n prep det:dem n n","Demetras1","Target_Child",329
"1439",2816223,5525,36.2635783075628,"give this guy special medicine","give this guy special medicine","declarative","v det:dem n adj n","Demetras1","Target_Child",417
"1440",2816238,5525,36.2635783075628,"give this guy special medicine","give this guy special medicine","declarative","v det:dem n adj n","Demetras1","Target_Child",418
"1441",2816905,5525,37.5592927986201,"give me fish","give me fish","declarative","v pro:obj n","Demetras1","Target_Child",262
"1442",2818469,5525,47.8880469824842,"I I I give me my c xxx","I give me my","declarative","pro:sub v pro:obj co","Demetras1","Target_Child",237
"1443",2818493,5525,47.8880469824842,"give me my cowboy","give me my","declarative","v pro:obj det:poss","Demetras1","Target_Child",239
"1444",2819055,5525,46.7566069118462,"hey give this motorcycle to me","hey give this motorcycle to me","declarative","co v det:dem n prep pro:obj","Demetras1","Target_Child",359
"1445",2819155,5525,47.8880469824842,"hey give me this","hey give me this","declarative","co v pro:obj pro:dem","Demetras1","Target_Child",361
"1446",2819480,5525,39.132220374135,"I would tell her give me a new twuck","I will tell her give me a new truck","declarative","pro:sub mod v pro:obj v pro:obj det:art adj n","Demetras1","Target_Child",454
"1447",2819503,5525,39.132220374135,"give me another give me another big truck","give me another give me another big truck","declarative","v pro:obj qn v pro:obj qn adj n","Demetras1","Target_Child",456
"1448",2823680,5533,36.0007392348919,"give me Blue Cobra","give me Blue Cobra","imperative_emphatic","v pro:obj n:prop n:prop","Bohannon","Target_Child",253
"1449",2825045,5551,36.0007392348919,"he took it home and gave it da big big carrot","he take it home and give it the big big carrot","declarative","pro:sub v pro:per adv coord v pro:per det:art adj adj n","Bohannon","Target_Child",158
"1450",2825220,5547,36.0007392348919,"and went to thej bunny's house and he took ait home and gave it carrot","and go to the bunny house and he take it home and give it carrot","declarative","coord v prep det:art adj n coord pro:sub v pro:per adv coord v pro:per n","Bohannon","Target_Child",6
"1451",2827436,5547,36.0007392348919,"he gave the dog to Christopher","he give the dog to Christopher","declarative","pro:sub v det:art n prep n:prop","Bohannon","Target_Child",62
"1452",2829592,5547,36.0007392348919,"gave it da da man de de bawiib nab abd de all went to de circus","give it the man the the all go to the circus","declarative","v pro:per det:art n det:art det:art post v prep det:art n","Bohannon","Target_Child",404
"1453",2829657,5547,36.0007392348919,"a and de monkey gave a all de balloons to de de aw awter awta animals","and the monkey give a all the balloon to the other animal","declarative","coord det:art n v det:art qn det:art n prep det:art qn n","Bohannon","Target_Child",411
"1454",2840003,5547,36.0007392348919,"and got money in his hand and he is giving it to the man and then the man give the boys some ice+cream","and get money in his hand and he be give it to the man and then the man give the boy some","declarative","coord v n prep det:poss n coord pro:sub aux part pro:per prep det:art n coord adv:tem det:art n v det:art n qn","Bohannon","Target_Child",143
